time,PM2.5 env,particles 2.5um,Temperature,Gas,Humidity,Pressure,Altitude
1771629638.6425824,1,3,19.5044140625,133716,36.56746903245803,1006.042604687329,60.18004295050009
1771629639.6555092,1,3,19.2860546875,133610,36.70808609596217,1006.0459139601259,60.1523313147443
1771629640.6689634,1,3,19.0610546875,133294,36.91741783304964,1006.0487434132565,60.12863771628126
1771629641.6823032,1,3,18.8309765625,133822,37.09755173477456,1006.0360992166097,60.23451955551666
1771629642.6952431,1,3,18.617109375,134035,37.296729369270196,1006.0355474723563,60.239139857477234
1771629643.7082174,1,3,18.383125,133822,37.517303649800304,1006.0458684219562,60.15271264792057
1771629644.7216103,1,3,18.171796875,134035,37.76347360943299,1006.0560121854484,60.06776988711876
1771629645.734098,1,3,17.995625,134892,38.00172408619402,1006.0793598705952,59.87226157227424
1771629646.74762,1,3,17.8337109375,134248,38.264896826610986,1006.0960085604585,59.73285139555593
1771629647.7631595,1,3,17.6805859375,134677,38.50016424389608,1006.1075929996784,59.63584854522054
1771629648.7754662,1,3,17.534296875,135325,38.748040542051186,1006.1179498309607,59.54912589375469
1771629649.7867064,1,3,17.3805859375,135433,38.99549978889034,1006.1301154077587,59.44725868298576
1771629650.7980158,1,3,17.226484375,135870,39.24907684133467,1006.1467755824273,59.30775803556708
1771629651.8092482,1,3,17.0962109375,135979,39.49948869569719,1006.1531886252062,59.25406020036552
1771629652.8204713,2,3,16.9954296875,136972,39.776625399579196,1006.1656018859346,59.15012199154214
1771629653.8330035,2,3,16.9003125,137643,40.0253821161393,1006.1732161482943,59.086367074038236
1771629654.8459446,2,3,16.797578125,137980,40.244303572643716,1006.1823569500087,59.0098308184169
1771629655.8585854,2,3,16.6942578125,136861,40.481086307937446,1006.176532599108,59.05859824915719
1771629656.8705814,2,3,16.5880078125,137643,40.80635549501081,1006.1763641595858,59.060008600743025
1771629657.8834498,2,3,16.4856640625,138206,40.9789762049407,1006.1859943765729,58.9793746739029
1771629658.8967743,2,3,16.3805859375,137419,41.23425528082516,1006.1841458350053,58.99485248702058
1771629659.9108531,2,3,16.265546875,139233,41.42964147883747,1006.178238379836,59.04431568226231
1771629660.930179,2,3,16.1700390625,139118,41.68058171701474,1006.1796684080266,59.03234201695299
1771629661.943143,2,0,16.0883984375,138206,41.90360106006558,1006.1774890601081,59.05058976241967
1771629662.9575071,2,0,16.012421875,139118,42.12153039489066,1006.1775329273706,59.05022246019747
1771629663.9709136,2,0,15.9462109375,140274,42.33477835179852,1006.1742835655293,59.07742952279278
1771629664.9859204,2,0,15.883515625,139809,42.560562604907325,1006.166284364541,59.144407519601074
1771629665.9992769,2,0,15.8251171875,140391,42.77514349558717,1006.1670123852653,59.138311721723426
1771629667.0138502,2,0,15.7555859375,140625,42.94699518928364,1006.1774704399435,59.050745669756054
1771629668.0352814,2,0,15.6891796875,141450,43.16717309677627,1006.1860267934596,58.97910324796219
1771629669.0486434,2,0,15.6266796875,140508,43.388028543134126,1006.1904732972283,58.94187282833834
1771629670.0620835,2,0,15.570234375,141213,43.52586358013886,1006.2012843646622,58.85135269676249
1771629671.075339,2,0,15.5102734375,141095,43.74141983214463,1006.2098338917556,58.77976880427525
1771629672.0887704,2,0,15.4462109375,140860,43.89071829011701,1006.2308411966234,58.6038799213611
1771629673.1021893,2,0,15.3852734375,141688,44.11862587710683,1006.2412450710218,58.51677199719946
1771629674.1156147,2,0,15.32453125,141926,44.29867399809124,1006.2571735589441,58.38340987026144
1771629675.1290011,2,0,15.2618359375,141807,44.49073962781308,1006.2716398937993,58.26229118014181
1771629676.1424406,2,0,15.20109375,142766,44.659082676623434,1006.284047052508,58.15841396600166
1771629677.1544216,3,0,15.1434765625,142766,44.8701830272918,1006.2893440429812,58.11406596438772
1771629678.1676931,3,0,15.0903515625,142766,45.033644018417355,1006.3019508458258,58.00851876949154
1771629679.1830244,3,0,15.0380078125,142646,45.21548536447409,1006.3175579457123,57.87785384709023
1771629680.1970959,3,0,14.986640625,143617,45.391554097759524,1006.3295213492827,57.77769559399387
1771629681.2084296,3,0,14.943671875,143373,45.532325909521845,1006.3725743260229,57.41726175285536
1771629682.2195861,3,0,14.901875,143617,45.837219658669234,1006.4018616793255,57.1720790303277
1771629683.2307317,3,0,14.867890625,143617,45.83958497580017,1006.4369211927511,56.87858154837023
1771629684.241927,3,0,14.835078125,143739,46.170320903016275,1006.451261256597,56.758537412435786
1771629685.253139,3,0,14.8063671875,144354,46.24628635959766,1006.4601059759091,56.6844968226121
1771629686.2665045,3,1,14.778828125,143985,46.474719700536056,1006.458677954373,56.69645098844365
1771629687.2802346,3,1,14.75734375,144108,46.551605747581995,1006.4880051876528,56.45095141665863
1771629688.2990563,3,1,14.74015625,144108,46.79378947195808,1006.5017204596088,56.33614225398548
1771629689.3120198,3,4,14.7270703125,145099,47.03676677030923,1006.5203863993733,56.17989358393608
1771629690.3253455,3,4,14.7208203125,144602,47.029957490898155,1006.543246003822,55.988543821732364
1771629691.3386645,3,4,14.724921875,144108,47.28742942377059,1006.5864766987936,55.6266843972282
1771629692.3532648,3,4,14.7286328125,144850,47.45327471368529,1006.5803529496703,55.67794203403245
1771629693.3665895,3,4,14.7364453125,144478,47.65656369942421,1006.6122407800514,55.41103399155496
1771629694.3799882,3,4,14.7501171875,144478,47.83618095172582,1006.6362912881378,55.20973056205423
1771629695.3934348,4,4,14.7626171875,144850,47.96051478116783,1006.6549496516245,55.0535622170787
1771629696.406881,4,4,14.77140625,145851,48.133754293315846,1006.6501519592409,55.0937181237392
1771629697.4194658,4,4,14.7676953125,145725,48.21952251931121,1006.6632365112694,54.98420291166859
1771629698.432712,3,4,14.7637890625,146231,48.26218989346937,1006.6760021248551,54.87735826448576
1771629699.446045,3,4,14.75421875,146612,48.328869777754676,1006.6864841139494,54.78962774152122
1771629700.459391,3,4,14.7497265625,147123,48.37765990081921,1006.6930729399866,54.73448198813665
1771629701.4745758,3,4,14.7442578125,147123,48.3770388321824,1006.7067676590524,54.61986377911488
1771629702.4911118,4,4,14.7391796875,148417,48.462769337325746,1006.7263193684541,54.45622756706342
1771629703.5035305,4,4,14.732734375,149336,48.51137367795428,1006.7418993873943,54.32583389088992
1771629704.514798,4,4,14.72296875,148026,48.53493597113198,1006.7555396320217,54.21167608734486
1771629705.5259988,4,4,14.713984375,149204,48.577099769595705,1006.7721940426917,54.07229385251119
1771629706.5372925,4,4,14.70265625,149734,48.619006021446765,1006.786762034299,53.95037457396807
1771629707.5485094,3,4,14.6864453125,149734,48.65419190807186,1006.8037978824402,53.80780365717545
1771629708.559822,3,4,14.6676953125,149734,48.67057362418437,1006.8166871806555,53.699936004482076
1771629709.5731406,3,4,14.6534375,150000,48.7121655629834,1006.833427634815,53.55984055857968
1771629710.5856912,3,4,14.6368359375,150267,48.7411473576623,1006.8619975636992,53.32075242119362
1771629711.5988715,3,4,14.6227734375,150670,48.776599604287675,1006.880792768862,53.16346729004144
1771629712.612238,3,4,14.6098828125,151074,48.812192007777995,1006.9084578541797,52.931960091818674
1771629713.6257608,4,4,14.5993359375,150670,48.88513731068009,1006.9242914002068,52.79946399693376
1771629714.6392362,4,4,14.5887890625,150939,48.93338158635932,1006.9505612401609,52.5796400686454
1771629715.65251,4,4,14.581171875,151074,48.994341551775534,1006.9833526775818,52.305250447905316
1771629716.66592,4,3,14.5716015625,151890,48.9561454013088,1007.0216515748316,51.98478509577683
1771629717.6773958,4,3,14.5602734375,152164,48.97958205215159,1007.0431628164459,51.804794486235025
1771629718.690936,4,3,14.5471875,152715,49.015189237625464,1007.0548445901375,51.7070511040841
1771629719.7026708,3,0,14.53625,153549,49.044863090644505,1007.0769911051711,51.5217499759011
1771629720.7138693,3,0,14.5221875,152992,49.08655720858616,1007.0957725149528,51.36460745682957
1771629721.7250805,3,0,14.5079296875,152439,49.128237854238435,1007.1124939368752,51.22470268438589
1771629722.7363193,3,0,14.5003125,153409,49.15212014076619,1007.1296228720297,51.081390280875425
1771629723.7496197,3,0,14.4934765625,151890,49.200857054609756,1007.1323733547465,51.05837804249258
1771629724.7636495,3,0,14.483515625,153409,49.24924816457172,1007.1352377764935,51.0344125738586
1771629725.7787971,3,0,14.4735546875,153549,49.29765177244983,1007.1381016723675,51.01045156016066
1771629726.7920272,3,0,14.4645703125,153689,49.37096565279833,1007.1408207526729,50.98770220855264
1771629727.805428,3,0,14.4548046875,153969,49.41322505844493,1007.1422634411248,50.97563188760874
